Unnamed: 0,Player,Age,Position,League,Squad,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG.1,Expected npxG.1,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Playing Time Mn/MP,Playing Time Min%,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA
622,Finn Dahmen,25.0,Goalkeeper,Bundesliga,Augsburg,31.0,31.0,2790.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.1,0.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,0.32,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,1345.0,76.2,27889.0,18248.0,166.0,168.0,98.8,556.0,566.0,98.2,299.0,600.0,49.8,0.0,0.1,0.2,-0.1,1.0,44.0,1.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,64.0,6.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0.0,1.0,17.0,5.0,90.0,91.2,31.0,90.0,31.0,0.0,0.0,0.0,1.26,48.0,52.0,-4.0,-0.13,1.87,41.8,49.1,-7.3,-0.24,1.09,1437.0,903.0,1394.0,44.0,0.0,0.0,1437.0,0.0,0.0,0.0,0.0,0.0,889.0,4866.0,3052.0,0.0,0.0,0.0
676,Rémy Descamps,27.0,Goalkeeper,Ligue 1,Nantes,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,212.0,60.4,4450.0,3581.0,26.0,26.0,100.0,35.0,35.0,100.0,67.0,150.0,44.7,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,90.0,17.6,6.0,90.0,6.0,0.0,0.0,18.0,1.33,10.0,11.0,-1.0,-0.17,0.69,7.1,12.6,-5.5,-0.92,-0.56,237.0,209.0,237.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,132.0,787.0,511.0,0.0,0.0,0.0
678,Arthur Desmas,29.0,Goalkeeper,Ligue 1,Le Havre,33.0,33.0,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,33.0,4.0,0.12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,945.0,64.7,17763.0,13674.0,112.0,112.0,100.0,258.0,261.0,98.9,230.0,555.0,41.4,0.0,0.4,0.1,-0.4,1.0,15.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,7.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,90.0,97.1,33.0,90.0,33.0,0.0,0.0,0.0,0.97,33.0,43.0,-10.0,-0.3,0.7,35.6,47.3,-11.7,-0.36,1.15,1020.0,830.0,1014.0,6.0,0.0,0.0,1020.0,0.0,0.0,0.0,0.0,0.0,644.0,3883.0,2466.0,0.0,0.0,0.0
682,Raffaele Di Gennaro,29.0,Goalkeeper,Serie A,Inter,1.0,0.0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,88.2,324.0,175.0,5.0,5.0,100.0,8.0,8.0,100.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.7,0.0,0.0,0.0,1.0,23.0,36.0,1.0,0.0,0.0,0.0,0.0,-1.78,0.9,0.4,0.5,2.11,0.87,19.0,16.0,18.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,18.0,72.0,57.0,0.0,0.0,0.0
683,Michele Di Gregorio,26.0,Goalkeeper,Serie A,Monza,33.0,33.0,2872.0,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9,11.0,0.34,8.0,2.0,0.0,0.0,1.0,0.0,3.0,0.09,1.0,1.0,0.0,0.0,1.0,0.0,1054.0,1350.0,78.1,28283.0,18779.0,220.0,224.0,98.2,513.0,517.0,99.2,314.0,600.0,52.3,0.0,0.0,0.1,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,6.0,1.0,85.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,25.0,3.0,1.0,0.0,1.0,1.0,2.0,10.0,2.0,87.0,84.0,33.0,87.0,31.0,0.0,0.0,1.0,1.33,31.0,35.0,-4.0,-0.13,1.19,31.4,44.7,-13.3,-0.42,0.15,1439.0,1210.0,1426.0,14.0,0.0,0.0,1439.0,3.0,3.0,100.0,0.0,0.0,879.0,4769.0,2714.0,0.0,0.0,0.0
702,Mory Diaw,30.0,Goalkeeper,Ligue 1,Clermont Foot,30.0,30.0,2700.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,7.0,0.23,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,848.0,1245.0,68.1,25299.0,18226.0,125.0,125.0,100.0,388.0,401.0,96.8,325.0,704.0,46.2,0.0,0.1,0.1,-0.1,2.0,35.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,41.0,11.0,1.0,91.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,1.0,2.0,13.0,5.0,90.0,88.2,30.0,90.0,30.0,0.0,0.0,0.0,0.67,22.0,54.0,-32.0,-1.07,-0.57,32.4,56.2,-23.8,-0.79,0.16,1352.0,1016.0,1316.0,37.0,0.0,0.0,1352.0,4.0,3.0,75.0,1.0,25.0,971.0,5154.0,3362.0,0.0,0.0,0.0
712,Guillaume Dietsch,22.0,Goalkeeper,Ligue 1,Metz,1.0,0.0,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,26.0,57.7,522.0,410.0,1.0,1.0,100.0,5.0,5.0,100.0,9.0,20.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,2.4,0.0,0.0,0.0,1.0,73.0,33.0,1.0,1.0,1.0,0.0,0.0,0.69,0.7,1.3,-0.6,-0.75,-0.15,28.0,19.0,28.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,12.0,72.0,49.0,0.0,0.0,0.0
716,Stole Dimitrievski,29.0,Goalkeeper,La Liga,Rayo Vallecano,37.0,37.0,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,10.0,0.27,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0,1198.0,61.1,22043.0,16649.0,128.0,129.0,99.2,326.0,333.0,97.9,275.0,730.0,37.7,0.0,0.1,0.1,-0.1,2.0,28.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,6.0,1.0,85.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,3.0,90.0,97.4,37.0,90.0,37.0,0.0,0.0,1.0,1.03,29.0,47.0,-18.0,-0.49,0.51,41.3,43.7,-2.4,-0.06,-0.17,1271.0,1053.0,1259.0,12.0,0.0,0.0,1271.0,1.0,1.0,100.0,0.0,0.0,637.0,3664.0,2248.0,0.0,0.0,0.0
724,Yehvann Diouf,23.0,Goalkeeper,Ligue 1,Reims,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,4.0,0.12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,1301.0,78.4,25982.0,16947.0,191.0,194.0,98.5,529.0,543.0,97.4,296.0,549.0,53.9,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57.0,12.0,2.0,85.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,19.0,3.0,90.0,100.0,34.0,90.0,34.0,0.0,0.0,0.0,1.38,42.0,47.0,-5.0,-0.15,0.0,44.5,46.4,-1.9,-0.06,0.0,1372.0,1013.0,1354.0,19.0,0.0,0.0,1372.0,3.0,3.0,100.0,0.0,0.0,1061.0,4997.0,2703.0,0.0,0.0,0.0
731,Marko Dmitrović,31.0,Goalkeeper,La Liga,Sevilla,13.0,13.0,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.23,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,394.0,74.1,7811.0,5954.0,65.0,65.0,100.0,152.0,153.0,99.3,74.0,174.0,42.5,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,13.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,90.0,34.2,13.0,90.0,13.0,0.0,0.0,23.0,0.62,14.0,25.0,-11.0,-0.85,-1.05,13.0,18.6,-5.6,-0.43,-0.21,429.0,363.0,425.0,4.0,0.0,0.0,429.0,1.0,1.0,100.0,0.0,0.0,234.0,1097.0,625.0,0.0,0.0,0.0
742,Jaume Doménech,32.0,Goalkeeper,La Liga,Valencia,2.0,1.0,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,31.0,41.9,370.0,283.0,2.0,2.0,100.0,6.0,6.0,100.0,5.0,23.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.3,1.0,33.0,0.0,1.0,46.0,32.0,0.0,0.0,3.0,-3.0,-3.42,-3.36,0.4,1.6,-1.2,-1.42,-1.33,37.0,32.0,37.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,18.0,79.0,41.0,0.0,0.0,0.0
749,Gianluigi Donnarumma,24.0,Goalkeeper,Ligue 1,Paris S-G,25.0,25.0,2169.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,773.0,88.7,14587.0,8096.0,177.0,178.0,99.4,399.0,406.0,98.3,107.0,185.0,57.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,28.0,2.0,1.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,4.0,87.0,70.9,25.0,87.0,24.0,0.0,0.0,4.0,2.4,62.0,20.0,42.0,1.74,1.14,49.7,28.8,20.9,0.87,0.07,842.0,739.0,838.0,4.0,0.0,0.0,842.0,1.0,1.0,100.0,0.0,0.0,622.0,2547.0,1432.0,0.0,0.0,0.0
774,Martin Dúbravka,34.0,Goalkeeper,Premier League,Newcastle Utd,23.0,22.0,1985.0,22.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,651.0,79.7,11869.0,6941.0,133.0,135.0,98.5,273.0,278.0,98.2,109.0,232.0,47.0,0.0,0.1,0.0,-0.1,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,86.0,58.0,22.0,90.0,22.0,1.0,5.0,14.0,1.48,48.0,42.0,6.0,0.27,-0.79,44.4,43.5,0.9,0.04,-0.82,709.0,604.0,702.0,7.0,0.0,0.0,709.0,0.0,0.0,0.0,0.0,0.0,378.0,2050.0,1374.0,0.0,0.0,0.0
792,Ederson,29.0,Goalkeeper,Premier League,Manchester City,33.0,33.0,2785.0,30.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.1,0.1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,7.0,0.23,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,1077.0,1234.0,87.3,25898.0,17578.0,275.0,276.0,99.6,560.0,570.0,98.2,239.0,381.0,62.7,0.0,0.1,0.1,-0.1,1.0,25.0,1.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,8.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,84.0,81.4,33.0,84.0,29.0,0.0,0.0,2.0,2.36,78.0,27.0,51.0,1.65,0.09,66.8,28.0,38.7,1.25,0.37,1283.0,965.0,1263.0,20.0,0.0,0.0,1283.0,1.0,1.0,100.0,0.0,0.0,847.0,3714.0,2353.0,0.0,0.0,0.0
823,Aarón Escandell,27.0,Goalkeeper,La Liga,Las Palmas,2.0,1.0,153.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,86.0,74.4,1579.0,1172.0,15.0,15.0,100.0,29.0,29.0,100.0,18.0,39.0,46.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,77.0,4.5,1.0,90.0,1.0,1.0,63.0,33.0,0.33,1.0,4.0,-3.0,-1.76,-1.46,0.3,3.7,-3.5,-2.04,-1.49,88.0,69.0,87.0,1.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,42.0,156.0,108.0,0.0,0.0,0.0
836,Łukasz Fabiański,38.0,Goalkeeper,Premier League,West Ham,10.0,7.0,721.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,239.0,66.9,5259.0,3852.0,19.0,19.0,100.0,70.0,70.0,100.0,70.0,146.0,47.9,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,72.0,21.1,7.0,90.0,7.0,3.0,30.0,27.0,1.1,11.0,21.0,-10.0,-1.25,-1.11,10.7,16.8,-6.1,-0.76,-0.34,260.0,222.0,255.0,5.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,140.0,822.0,585.0,0.0,0.0,0.0
842,Wladimiro Falcone,28.0,Goalkeeper,Serie A,Lecce,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,0.05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,1.0,0.0,778.0,1145.0,67.9,19744.0,14888.0,212.0,215.0,98.6,318.0,324.0,98.1,224.0,578.0,38.8,0.0,0.2,0.0,-0.2,1.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.0,5.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,21.0,2.0,90.0,100.0,38.0,90.0,38.0,0.0,0.0,0.0,1.0,32.0,54.0,-22.0,-0.58,0.0,43.1,53.3,-10.2,-0.27,0.0,1250.0,1113.0,1246.0,4.0,0.0,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,708.0,4067.0,2547.0,0.0,1.0,1.0
862,Aitor Fernández,32.0,Goalkeeper,La Liga,Osasuna,7.0,6.0,551.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,198.0,64.1,4462.0,3696.0,10.0,10.0,100.0,48.0,49.0,98.0,69.0,137.0,50.4,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,79.0,16.1,6.0,90.0,6.0,1.0,11.0,30.0,0.63,6.0,13.0,-7.0,-1.14,-1.02,6.1,9.5,-3.4,-0.55,-0.36,216.0,156.0,207.0,9.0,1.0,1.0,216.0,0.0,0.0,0.0,0.0,0.0,112.0,636.0,426.0,0.0,0.0,0.0
866,Raúl Fernández,35.0,Goalkeeper,La Liga,Granada,4.0,4.0,280.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,107.0,64.5,2057.0,1530.0,9.0,9.0,100.0,38.0,40.0,95.0,22.0,56.0,39.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,70.0,8.2,4.0,70.0,3.0,0.0,0.0,10.0,0.75,8.0,11.0,-3.0,-0.96,0.12,3.8,7.7,-3.9,-1.25,-0.74,115.0,90.0,115.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,58.0,357.0,205.0,0.0,0.0,0.0
