Joueur,Age,Position,Ligue,equipe,Matchs joues,Titularisations,Minutes jouees,Matches equivalents 90 minutes,Buts,Passes decisives,Buts + Passes décisives,Buts hors penalty,Penalty marques,Penalty tentes,Cartons jaunes,Cartons rouges,Buts attendus (xG),Buts attendus hors penalty (npxG) ,Passes decisives attendues (xAG),xG + xAG hors penalty,Passes progressives ,Courses progressives ,Receptions progressives ,Buts par 90 minutes,Passes decisives par 90 minutes,Buts + Passes decisives par 90 minutes ,Buts hors penalty par 90 minutes,Buts + Passes decisives hors penalty par 90 min,xG par 90 minutes,xAG par 90 minutes,xG + xAG par 90 minutes,npxG par 90 minutes,npxG + xAG par 90 minutes,Matches (equivalents 90 minutes),Actions menant a un tir,Actions menant a un tir par 90 minutes ,Passes vivantes menant a un tir,Passes arretees menant a un tir,Ballons perdus menant a un tir,Tirs menant a un tir,Fautes subies menant a un tir,Actions defensives menant a un tir,Actions menant a un but,Actions menant a un but par 90 minutes,Passes vivantes menant a un but,Passes arretees menant a un but,Ballons perdus menant a un but,Tirs menant a un but,Fautes subies menant a un but ,Actions defensives menant a un but,Passes reussies totales,Passes tentees totales,Pourcentage de reussite des passes,Distance totale des passes ,Distance progressive des passes,Passes courtes reussies,Passes courtes tentees,Pourcentage de reussite des passes courtes,Passes moyennes reussies,Passes moyennes tentees,Pourcentage de reussite des passes moyennes,Passes longues reussies,Passes longues tentees,Pourcentage de reussite des passes longues,Passes decisives,Passes decisives attendues (xAG),Passes attendues ,Difference entre passes attendues et xAG,Passes cles,Passes vers le dernier tiers,Passes dans la surface adverse,Centres dans la surface adverse,Passes progressives,Deuxieme carton jaune,Fautes commises,Fautes subies,Hors-jeux,Centres,Performance Iterceptions ,Tacles reussis,Penalty obtenus,Penalty concedes,Buts contre son camp,Ballons recuperes,Duels aeriens gagnes,Duels aeriens perdus,Pourcentage de duels aeriens gagnes,Buts,Tirs,Tirs cadres,Pourcentage de tirs cadres,Tirs par 90 minutes,Tirs cadres par 90 minutes,Buts par tir,Buts par tir cadre,Distance moyenne des tirs,Coups francs,Penalty marques,Penalty tentes,Buts attendus (xG),Buts attendus hors penalty (npxG),npxG par tir,Difference entre buts reels et xG ,Difference entre buts reels hors penalty et npxG,Tacles,Tacles reussis,Tacles dans le tiers defensif,Tacles dans le tiers median,Tacles dans le tiers offensif,Tacles dans les duels ,Duels tentes,Pourcentage de tacles reussis Tkl%,Duels perdus,Contres,Tirs contres ,Passes contrees ,Interceptions ,Tacles + Interceptions,Degagements,Erreurs ayant conduit a un tir adverse,Minutes par match ,Pourcentage de minutes jouees ,Titularisations,Minutes par titularisation ,Matches completes,Remplacants,Minutes par entree,Matches non remplace,Points par match,Buts marques avec le joueur,Buts encaisses avec le joueur,Difference de buts avec le joueur,Difference de buts par 90 minutes,Difference avec/sans le joueur,xG marques avec le joueur ,xG encaisses avec le joueur,Difference de xG avec le joueur,Difference de xG par 90 minutes,Difference de xG avec/sans le joueur,Touches,Touches dans la surface defensive,Touches dans le tiers defensif,Touches dans le tier median,Touches dans le tiers offensif,Touches dans la surface offensive,Ballons en jeu,Dribbles tentes,Dribbles reussis,Pourcentage de dribbles reussis,Ballons perdus apres dribble,Pourcentage de ballons perdus apres dribble,Portees de balle,Distance totale parcourue avec le ballon,Distance progressive parcourue avec le ballon,Courses progressives,Courses vers le dernier tiers,Courses dans la surface adverse
Iago,26.0,Defender,Bundesliga,Augsburg,23.0,18.0,1622.0,18.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.4,1.4,1.6,3.0,24.0,54.0,51.0,0.06,0.06,0.11,0.06,0.11,0.08,0.09,0.16,0.08,0.16,18.0,42.0,2.33,33.0,1.0,2.0,1.0,3.0,2.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,536.0,735.0,72.9,9641.0,4071.0,240.0,278.0,86.3,217.0,293.0,74.1,63.0,109.0,57.8,1.0,1.6,2.9,-0.6,17.0,51.0,27.0,16.0,54.0,0.0,14.0,23.0,4.0,44.0,18.0,17.0,0.0,2.0,0.0,117.0,20.0,18.0,52.6,1.0,18.0,7.0,38.9,1.0,0.39,0.06,0.14,16.5,0.0,0.0,0.0,1.4,1.4,0.08,-0.4,-0.4,36.0,17.0,22.0,10.0,4.0,17.0,33.0,51.5,16.0,39.0,8.0,31.0,18.0,54.0,43.0,0.0,71.0,53.0,18.0,82.0,12.0,5.0,29.0,0.0,1.43,29.0,20.0,9.0,0.5,1.69,22.9,25.6,-2.7,-0.15,0.39,950.0,66.0,296.0,434.0,239.0,33.0,950.0,37.0,19.0,51.4,15.0,40.5,480.0,2650.0,1197.0,24.0,20.0,4.0
Iglesias,25.0,Defender,La Liga,Getafe,23.0,16.0,1412.0,15.7,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.6,0.6,0.7,1.3,16.0,43.0,48.0,0.0,0.13,0.13,0.0,0.13,0.04,0.04,0.08,0.04,0.08,15.7,27.0,1.72,18.0,5.0,1.0,1.0,1.0,1.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,382.0,635.0,60.2,7413.0,3284.0,155.0,188.0,82.4,155.0,236.0,65.7,61.0,169.0,36.1,2.0,0.7,1.0,1.3,11.0,41.0,15.0,12.0,43.0,0.0,16.0,10.0,1.0,58.0,16.0,22.0,0.0,0.0,0.0,71.0,12.0,10.0,54.5,0.0,15.0,6.0,40.0,0.96,0.38,0.0,0.0,25.2,0.0,0.0,0.0,0.6,0.6,0.04,-0.6,-0.6,41.0,22.0,25.0,11.0,5.0,21.0,33.0,63.6,12.0,18.0,7.0,11.0,16.0,57.0,53.0,0.0,61.0,41.3,16.0,75.0,5.0,7.0,29.0,7.0,1.29,13.0,19.0,-6.0,-0.38,-0.11,16.8,20.7,-4.0,-0.25,-0.07,830.0,60.0,262.0,353.0,223.0,8.0,830.0,14.0,6.0,42.9,8.0,57.1,329.0,1625.0,671.0,16.0,11.0,2.0
Igor,25.0,Defender,Premier League,Brighton,24.0,17.0,1637.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.7,1.0,30.0,107.0,12.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.05,0.02,0.05,18.2,25.0,1.38,21.0,2.0,1.0,0.0,0.0,1.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,1398.0,1497.0,93.4,21855.0,7143.0,714.0,742.0,96.2,615.0,640.0,96.1,49.0,68.0,72.1,0.0,0.7,0.5,-0.7,7.0,123.0,2.0,0.0,107.0,0.0,21.0,4.0,0.0,1.0,14.0,18.0,0.0,0.0,0.0,105.0,26.0,12.0,68.4,0.0,5.0,0.0,0.0,0.27,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.3,0.3,0.05,-0.3,-0.3,25.0,18.0,7.0,16.0,2.0,17.0,29.0,58.6,12.0,22.0,9.0,13.0,14.0,39.0,52.0,1.0,68.0,47.9,17.0,82.0,11.0,7.0,34.0,10.0,1.17,22.0,26.0,-4.0,-0.22,-0.07,26.6,24.3,2.3,0.13,0.17,1651.0,105.0,604.0,913.0,141.0,7.0,1651.0,22.0,16.0,72.7,5.0,22.7,1055.0,5334.0,2867.0,30.0,23.0,0.0
Samuel Iling-Junior,19.0,Defender,Serie A,Juventus,24.0,4.0,810.0,9.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,1.3,2.0,29.0,25.0,64.0,0.11,0.22,0.33,0.11,0.33,0.08,0.14,0.23,0.08,0.23,9.0,32.0,3.55,20.0,9.0,2.0,0.0,1.0,0.0,5.0,0.55,3.0,2.0,0.0,0.0,0.0,0.0,330.0,433.0,76.2,5264.0,1713.0,177.0,196.0,90.3,125.0,158.0,79.1,23.0,50.0,46.0,2.0,1.3,1.6,0.7,19.0,20.0,13.0,9.0,25.0,0.0,15.0,5.0,1.0,46.0,6.0,13.0,0.0,0.0,0.0,40.0,9.0,3.0,75.0,1.0,9.0,4.0,44.4,1.0,0.44,0.11,0.25,15.5,0.0,0.0,0.0,0.7,0.7,0.08,0.3,0.3,23.0,13.0,9.0,11.0,3.0,11.0,18.0,61.1,7.0,17.0,5.0,12.0,6.0,29.0,19.0,0.0,34.0,23.7,4.0,84.0,2.0,20.0,24.0,14.0,1.75,18.0,10.0,8.0,0.89,0.37,12.8,8.1,4.7,0.52,-0.17,561.0,26.0,125.0,220.0,219.0,23.0,561.0,22.0,7.0,31.8,14.0,63.6,306.0,1708.0,823.0,29.0,15.0,8.0
Imanol,23.0,Defender,La Liga,Athletic Club,9.0,5.0,525.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.2,13.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.04,5.8,4.0,0.69,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,343.0,81.6,4413.0,1312.0,160.0,178.0,89.9,99.0,115.0,86.1,16.0,30.0,53.3,0.0,0.2,0.3,-0.2,2.0,24.0,6.0,3.0,21.0,0.0,5.0,2.0,0.0,21.0,7.0,5.0,0.0,0.0,0.0,37.0,10.0,4.0,71.4,0.0,1.0,0.0,0.0,0.17,0.0,0.0,0.0,23.7,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,7.0,5.0,1.0,5.0,1.0,5.0,18.0,27.8,13.0,6.0,0.0,6.0,7.0,14.0,15.0,0.0,58.0,15.4,5.0,84.0,3.0,4.0,27.0,26.0,1.56,10.0,7.0,3.0,0.51,-0.14,7.5,7.6,-0.1,-0.02,-0.38,395.0,17.0,88.0,219.0,94.0,4.0,395.0,5.0,4.0,80.0,1.0,20.0,181.0,901.0,473.0,13.0,11.0,2.0
Thomas Isherwood,25.0,Defender,Bundesliga,Darmstadt 98,12.0,8.0,636.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,7.1,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,268.0,83.2,4281.0,1293.0,75.0,80.0,93.8,127.0,142.0,89.4,18.0,35.0,51.4,0.0,0.0,0.1,0.0,1.0,13.0,4.0,0.0,11.0,0.0,8.0,3.0,1.0,1.0,10.0,5.0,0.0,0.0,1.0,17.0,8.0,6.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,7.0,3.0,1.0,5.0,9.0,55.6,4.0,10.0,7.0,3.0,10.0,21.0,34.0,0.0,53.0,20.8,8.0,72.0,2.0,4.0,16.0,14.0,0.5,8.0,25.0,-17.0,-2.41,-0.96,4.8,19.3,-14.5,-2.06,-1.08,345.0,53.0,208.0,127.0,11.0,2.0,345.0,1.0,1.0,100.0,0.0,0.0,189.0,1059.0,587.0,6.0,6.0,0.0
Ismaily,33.0,Defender,Ligue 1,Lille,30.0,28.0,2465.0,27.4,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,1.2,1.4,74.0,114.0,110.0,0.04,0.04,0.07,0.04,0.07,0.01,0.04,0.05,0.01,0.05,27.4,32.0,1.17,25.0,0.0,3.0,0.0,2.0,2.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,1262.0,1505.0,83.9,18690.0,6452.0,714.0,810.0,88.1,470.0,540.0,87.0,43.0,83.0,51.8,1.0,1.2,1.5,-0.2,10.0,90.0,23.0,7.0,114.0,0.0,15.0,23.0,3.0,29.0,32.0,47.0,0.0,0.0,0.0,126.0,42.0,16.0,72.4,1.0,7.0,4.0,57.1,0.26,0.15,0.14,0.25,17.9,0.0,0.0,0.0,0.3,0.3,0.04,0.7,0.7,72.0,47.0,34.0,25.0,13.0,31.0,60.0,51.7,29.0,33.0,6.0,27.0,32.0,104.0,77.0,0.0,82.0,80.6,28.0,87.0,24.0,2.0,16.0,2.0,1.67,43.0,31.0,12.0,0.44,-0.47,38.2,27.8,10.5,0.38,0.13,1811.0,93.0,500.0,960.0,373.0,38.0,1811.0,57.0,26.0,45.6,29.0,50.9,1173.0,7171.0,3775.0,74.0,58.0,14.0
Ardian Ismajli,26.0,Defender,Serie A,Empoli,26.0,23.0,2045.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.1,0.4,9.0,49.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,22.7,14.0,0.62,9.0,3.0,0.0,1.0,0.0,1.0,1.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0,864.0,1042.0,82.9,17451.0,6136.0,246.0,274.0,89.8,511.0,568.0,90.0,100.0,167.0,59.9,0.0,0.1,0.3,-0.1,4.0,46.0,5.0,1.0,49.0,0.0,18.0,16.0,0.0,4.0,23.0,16.0,0.0,1.0,0.0,72.0,52.0,39.0,57.1,0.0,5.0,0.0,0.0,0.22,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.3,0.3,0.06,-0.3,-0.3,26.0,16.0,18.0,6.0,2.0,18.0,23.0,78.3,5.0,28.0,17.0,11.0,23.0,49.0,126.0,1.0,79.0,59.8,23.0,85.0,20.0,3.0,27.0,3.0,0.92,21.0,30.0,-9.0,-0.4,0.65,24.0,26.3,-2.3,-0.1,0.84,1282.0,192.0,726.0,505.0,54.0,18.0,1282.0,3.0,0.0,0.0,3.0,100.0,643.0,2991.0,1434.0,9.0,2.0,1.0
Ko Itakura,26.0,Defender,Bundesliga,Gladbach,20.0,18.0,1596.0,17.7,3.0,0.0,3.0,3.0,0.0,0.0,9.0,0.0,1.3,1.3,0.2,1.5,14.0,36.0,7.0,0.17,0.0,0.17,0.17,0.17,0.08,0.01,0.09,0.08,0.09,17.7,17.0,0.96,16.0,0.0,0.0,1.0,0.0,0.0,3.0,0.17,3.0,0.0,0.0,0.0,0.0,0.0,798.0,910.0,87.7,14351.0,4876.0,305.0,336.0,90.8,422.0,454.0,93.0,60.0,98.0,61.2,0.0,0.2,0.6,-0.2,5.0,41.0,3.0,1.0,36.0,0.0,28.0,4.0,0.0,5.0,22.0,21.0,0.0,0.0,0.0,78.0,38.0,30.0,55.9,3.0,21.0,7.0,33.3,1.18,0.39,0.14,0.43,15.7,0.0,0.0,0.0,1.3,1.3,0.06,1.7,1.7,34.0,21.0,17.0,15.0,2.0,16.0,26.0,61.5,10.0,32.0,18.0,14.0,22.0,56.0,62.0,0.0,80.0,52.2,18.0,87.0,13.0,2.0,20.0,0.0,0.8,23.0,36.0,-13.0,-0.73,-0.86,24.0,26.6,-2.5,-0.14,0.18,1110.0,142.0,522.0,523.0,74.0,29.0,1110.0,7.0,5.0,71.4,2.0,28.6,628.0,3177.0,1766.0,14.0,11.0,1.0
Hiroki Ito,24.0,Defender,Bundesliga,Stuttgart,26.0,25.0,2228.0,24.8,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,2.0,2.9,29.0,121.0,32.0,0.0,0.08,0.08,0.0,0.08,0.04,0.08,0.12,0.04,0.12,24.8,35.0,1.41,30.0,0.0,1.0,4.0,0.0,0.0,8.0,0.32,7.0,0.0,0.0,1.0,0.0,0.0,1833.0,2066.0,88.7,30156.0,11234.0,915.0,962.0,95.1,774.0,842.0,91.9,118.0,211.0,55.9,2.0,2.0,2.4,0.0,19.0,119.0,21.0,7.0,121.0,0.0,17.0,8.0,2.0,23.0,29.0,18.0,0.0,0.0,0.0,125.0,30.0,38.0,44.1,0.0,18.0,4.0,22.2,0.73,0.16,0.0,0.0,20.7,0.0,0.0,0.0,0.9,0.9,0.05,-0.9,-0.9,19.0,18.0,13.0,6.0,0.0,11.0,26.0,42.3,15.0,29.0,17.0,12.0,29.0,48.0,86.0,2.0,86.0,72.8,25.0,88.0,20.0,1.0,22.0,0.0,2.31,59.0,27.0,32.0,1.29,0.54,52.7,28.4,24.3,0.98,0.07,2274.0,175.0,873.0,1204.0,204.0,18.0,2274.0,11.0,7.0,63.6,3.0,27.3,1259.0,5476.0,2647.0,29.0,26.0,2.0
Diego Iturralde,20.0,Defender,La Liga,Sevilla,1.0,0.0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,64.3,148.0,110.0,5.0,5.0,100.0,4.0,7.0,57.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,37.0,1.1,0.0,0.0,0.0,1.0,37.0,3.0,3.0,0.0,0.0,0.0,0.0,0.16,0.6,1.1,-0.5,-1.32,-1.04,17.0,3.0,11.0,6.0,1.0,0.0,17.0,1.0,1.0,100.0,0.0,0.0,6.0,69.0,52.0,1.0,1.0,0.0
Armando Izzo,31.0,Defender,Serie A,Monza,23.0,20.0,1650.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.7,0.7,0.5,1.1,15.0,59.0,7.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.06,0.04,0.06,18.3,18.0,0.98,15.0,1.0,0.0,2.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,1122.0,1235.0,90.9,21780.0,6523.0,342.0,361.0,94.7,665.0,705.0,94.3,109.0,151.0,72.2,0.0,0.5,1.3,-0.5,7.0,55.0,4.0,0.0,59.0,0.0,32.0,26.0,1.0,3.0,27.0,17.0,0.0,0.0,0.0,81.0,19.0,20.0,48.7,0.0,5.0,3.0,60.0,0.27,0.16,0.0,0.0,12.1,0.0,0.0,0.0,0.7,0.7,0.14,-0.7,-0.7,27.0,17.0,17.0,9.0,1.0,16.0,27.0,59.3,11.0,20.0,16.0,4.0,27.0,54.0,49.0,1.0,72.0,48.2,20.0,81.0,13.0,3.0,8.0,4.0,1.13,17.0,25.0,-8.0,-0.44,-0.23,18.4,25.0,-6.6,-0.36,0.16,1389.0,161.0,684.0,641.0,73.0,17.0,1389.0,1.0,0.0,0.0,1.0,100.0,870.0,4500.0,2292.0,15.0,7.0,0.0
Jérémy Jacquet,18.0,Defender,Ligue 1,Clermont Foot,6.0,2.0,253.0,2.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,5.0,15.0,4.0,0.0,0.36,0.36,0.0,0.36,0.08,0.12,0.19,0.08,0.19,2.8,5.0,1.79,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36,1.0,0.0,0.0,0.0,0.0,0.0,94.0,123.0,76.4,1555.0,644.0,40.0,53.0,75.5,45.0,52.0,86.5,4.0,8.0,50.0,1.0,0.3,0.5,0.7,2.0,8.0,2.0,1.0,15.0,0.0,1.0,3.0,1.0,1.0,6.0,3.0,0.0,0.0,0.0,9.0,6.0,4.0,60.0,0.0,1.0,0.0,0.0,0.36,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.2,0.2,0.21,-0.2,-0.2,4.0,3.0,4.0,0.0,0.0,3.0,3.0,100.0,0.0,7.0,3.0,4.0,6.0,10.0,10.0,0.0,42.0,8.3,2.0,90.0,2.0,4.0,18.0,7.0,1.17,1.0,8.0,-7.0,-2.49,-1.62,2.5,7.7,-5.2,-1.84,-1.12,157.0,15.0,49.0,77.0,32.0,2.0,157.0,2.0,1.0,50.0,1.0,50.0,75.0,533.0,268.0,5.0,3.0,1.0
Paul Jaeckel,25.0,Defender,Bundesliga,Union Berlin,6.0,2.0,234.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,2.6,1.0,0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,136.0,89.0,2388.0,943.0,45.0,46.0,97.8,54.0,60.0,90.0,20.0,25.0,80.0,0.0,0.1,0.1,-0.1,2.0,7.0,1.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,14.0,5.0,2.0,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0,3.0,0.0,5.0,9.0,55.6,4.0,3.0,2.0,1.0,4.0,11.0,7.0,0.0,39.0,7.6,2.0,90.0,2.0,4.0,14.0,19.0,1.67,2.0,6.0,-4.0,-1.54,-0.87,3.2,4.9,-1.7,-0.65,-0.37,161.0,9.0,81.0,77.0,4.0,0.0,161.0,1.0,0.0,0.0,0.0,0.0,95.0,379.0,194.0,1.0,1.0,0.0
Ismail Jakobs,23.0,Defender,Ligue 1,Monaco,22.0,16.0,1466.0,16.3,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.3,1.3,1.8,3.1,44.0,56.0,133.0,0.06,0.12,0.18,0.06,0.18,0.08,0.11,0.19,0.08,0.19,16.3,50.0,3.07,32.0,9.0,1.0,4.0,2.0,2.0,8.0,0.49,6.0,1.0,0.0,1.0,0.0,0.0,626.0,874.0,71.6,9832.0,3149.0,317.0,380.0,83.4,256.0,347.0,73.8,35.0,100.0,35.0,2.0,1.8,2.0,0.2,17.0,44.0,20.0,10.0,56.0,0.0,25.0,18.0,3.0,76.0,11.0,41.0,0.0,0.0,0.0,75.0,38.0,30.0,55.9,1.0,21.0,7.0,33.3,1.29,0.43,0.05,0.14,15.8,1.0,0.0,0.0,1.3,1.3,0.06,-0.3,-0.3,57.0,41.0,27.0,21.0,9.0,29.0,47.0,61.7,18.0,19.0,2.0,17.0,11.0,68.0,40.0,0.0,67.0,47.9,16.0,86.0,10.0,6.0,16.0,2.0,1.95,31.0,24.0,7.0,0.43,-0.64,24.9,21.3,3.7,0.23,-0.22,1078.0,54.0,230.0,446.0,410.0,46.0,1078.0,14.0,10.0,71.4,3.0,21.4,663.0,3473.0,1345.0,44.0,32.0,13.0
Reece James,23.0,Defender,Premier League,Chelsea,10.0,5.0,419.0,4.7,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.3,0.3,1.7,2.1,19.0,21.0,35.0,0.0,0.43,0.43,0.0,0.43,0.07,0.37,0.44,0.07,0.44,4.7,15.0,3.22,13.0,1.0,0.0,1.0,0.0,0.0,3.0,0.64,2.0,0.0,0.0,1.0,0.0,0.0,275.0,341.0,80.6,4433.0,1383.0,144.0,163.0,88.3,104.0,130.0,80.0,19.0,34.0,55.9,2.0,1.7,1.6,0.3,11.0,21.0,6.0,3.0,21.0,1.0,4.0,5.0,2.0,28.0,3.0,9.0,0.0,0.0,0.0,28.0,8.0,5.0,61.5,0.0,7.0,1.0,14.3,1.5,0.21,0.0,0.0,20.9,3.0,0.0,0.0,0.3,0.3,0.04,-0.3,-0.3,14.0,9.0,10.0,3.0,1.0,8.0,10.0,80.0,2.0,4.0,4.0,0.0,3.0,17.0,7.0,1.0,42.0,12.3,5.0,62.0,0.0,5.0,21.0,0.0,1.2,8.0,11.0,-3.0,-0.64,-1.15,8.1,9.6,-1.5,-0.33,-0.87,391.0,26.0,118.0,153.0,124.0,20.0,391.0,15.0,9.0,60.0,4.0,26.7,217.0,1061.0,548.0,19.0,8.0,3.0
Tony Jantschke,33.0,Defender,Bundesliga,Gladbach,4.0,0.0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,100.0,208.0,130.0,5.0,5.0,100.0,7.0,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,0.0,7.0,0.9,0.0,0.0,0.0,4.0,7.0,8.0,1.75,1.0,1.0,0.0,0.0,0.33,0.6,0.5,0.1,0.18,0.42,22.0,5.0,15.0,7.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,4.0,0.0,0.0,0.0
Moritz Jenz,24.0,Defender,Bundesliga,Wolfsburg,22.0,21.0,1742.0,19.4,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.3,0.3,0.3,0.6,2.0,47.0,4.0,0.0,0.05,0.05,0.0,0.05,0.02,0.01,0.03,0.02,0.03,19.4,13.0,0.67,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,941.0,1068.0,88.1,16823.0,6685.0,345.0,367.0,94.0,525.0,569.0,92.3,59.0,108.0,54.6,1.0,0.3,0.5,0.7,4.0,41.0,1.0,0.0,47.0,1.0,26.0,3.0,0.0,0.0,26.0,24.0,0.0,0.0,1.0,81.0,48.0,22.0,68.6,0.0,7.0,0.0,0.0,0.36,0.0,0.0,0.0,13.6,0.0,0.0,0.0,0.3,0.3,0.05,-0.3,-0.3,34.0,24.0,21.0,11.0,2.0,14.0,21.0,66.7,7.0,29.0,17.0,12.0,26.0,60.0,94.0,0.0,79.0,56.9,21.0,81.0,16.0,1.0,45.0,6.0,0.82,23.0,32.0,-9.0,-0.46,-0.06,20.2,23.3,-3.1,-0.16,0.01,1274.0,163.0,682.0,578.0,20.0,7.0,1274.0,1.0,1.0,100.0,0.0,0.0,742.0,3467.0,1863.0,2.0,3.0,0.0
