Joueur,Age,Position,Ligue,equipe,Matchs joues,Titularisations,Minutes jouees,Matches equivalents 90 minutes,Buts,Passes decisives,Buts + Passes décisives,Buts hors penalty,Penalty marques,Penalty tentes,Cartons jaunes,Cartons rouges,Buts attendus (xG),Buts attendus hors penalty (npxG) ,Passes decisives attendues (xAG),xG + xAG hors penalty,Passes progressives ,Courses progressives ,Receptions progressives ,Buts par 90 minutes,Passes decisives par 90 minutes,Buts + Passes decisives par 90 minutes ,Buts hors penalty par 90 minutes,Buts + Passes decisives hors penalty par 90 min,xG par 90 minutes,xAG par 90 minutes,xG + xAG par 90 minutes,npxG par 90 minutes,npxG + xAG par 90 minutes,Matches (equivalents 90 minutes),Actions menant a un tir,Actions menant a un tir par 90 minutes ,Passes vivantes menant a un tir,Passes arretees menant a un tir,Ballons perdus menant a un tir,Tirs menant a un tir,Fautes subies menant a un tir,Actions defensives menant a un tir,Actions menant a un but,Actions menant a un but par 90 minutes,Passes vivantes menant a un but,Passes arretees menant a un but,Ballons perdus menant a un but,Tirs menant a un but,Fautes subies menant a un but ,Actions defensives menant a un but,Passes reussies totales,Passes tentees totales,Pourcentage de reussite des passes,Distance totale des passes ,Distance progressive des passes,Passes courtes reussies,Passes courtes tentees,Pourcentage de reussite des passes courtes,Passes moyennes reussies,Passes moyennes tentees,Pourcentage de reussite des passes moyennes,Passes longues reussies,Passes longues tentees,Pourcentage de reussite des passes longues,Passes decisives,Passes decisives attendues (xAG),Passes attendues ,Difference entre passes attendues et xAG,Passes cles,Passes vers le dernier tiers,Passes dans la surface adverse,Centres dans la surface adverse,Passes progressives,Deuxieme carton jaune,Fautes commises,Fautes subies,Hors-jeux,Centres,Performance Iterceptions ,Tacles reussis,Penalty obtenus,Penalty concedes,Buts contre son camp,Ballons recuperes,Duels aeriens gagnes,Duels aeriens perdus,Pourcentage de duels aeriens gagnes,Buts,Tirs,Tirs cadres,Pourcentage de tirs cadres,Tirs par 90 minutes,Tirs cadres par 90 minutes,Buts par tir,Buts par tir cadre,Distance moyenne des tirs,Coups francs,Penalty marques,Penalty tentes,Buts attendus (xG),Buts attendus hors penalty (npxG),npxG par tir,Difference entre buts reels et xG ,Difference entre buts reels hors penalty et npxG,Tacles,Tacles reussis,Tacles dans le tiers defensif,Tacles dans le tiers median,Tacles dans le tiers offensif,Tacles dans les duels ,Duels tentes,Pourcentage de tacles reussis Tkl%,Duels perdus,Contres,Tirs contres ,Passes contrees ,Interceptions ,Tacles + Interceptions,Degagements,Erreurs ayant conduit a un tir adverse,Minutes par match ,Pourcentage de minutes jouees ,Titularisations,Minutes par titularisation ,Matches completes,Remplacants,Minutes par entree,Matches non remplace,Points par match,Buts marques avec le joueur,Buts encaisses avec le joueur,Difference de buts avec le joueur,Difference de buts par 90 minutes,Difference avec/sans le joueur,xG marques avec le joueur ,xG encaisses avec le joueur,Difference de xG avec le joueur,Difference de xG par 90 minutes,Difference de xG avec/sans le joueur,Touches,Touches dans la surface defensive,Touches dans le tiers defensif,Touches dans le tier median,Touches dans le tiers offensif,Touches dans la surface offensive,Ballons en jeu,Dribbles tentes,Dribbles reussis,Pourcentage de dribbles reussis,Ballons perdus apres dribble,Pourcentage de ballons perdus apres dribble,Portees de balle,Distance totale parcourue avec le ballon,Distance progressive parcourue avec le ballon,Courses progressives,Courses vers le dernier tiers,Courses dans la surface adverse
Andrea Pinamonti,24.0,Forward,Serie A,Sassuolo,38.0,37.0,3076.0,34.2,11.0,1.0,12.0,9.0,2.0,3.0,4.0,0.0,8.9,6.6,1.9,8.4,17.0,45.0,165.0,0.32,0.03,0.35,0.26,0.29,0.26,0.05,0.32,0.19,0.25,34.2,59.0,1.73,37.0,0.0,3.0,6.0,11.0,2.0,8.0,0.23,4.0,0.0,1.0,0.0,2.0,1.0,411.0,630.0,65.2,5473.0,873.0,236.0,315.0,74.9,130.0,194.0,67.0,12.0,33.0,36.4,1.0,1.9,2.2,-0.9,18.0,24.0,11.0,0.0,45.0,0.0,22.0,51.0,9.0,10.0,1.0,8.0,1.0,0.0,0.0,69.0,79.0,159.0,33.2,11.0,80.0,19.0,23.8,2.34,0.56,0.11,0.47,16.4,0.0,2.0,3.0,8.9,6.6,0.08,2.1,2.4,13.0,8.0,1.0,6.0,6.0,5.0,22.0,22.7,17.0,19.0,2.0,17.0,1.0,14.0,40.0,0.0,81.0,89.9,37.0,83.0,13.0,1.0,8.0,0.0,0.79,40.0,63.0,-23.0,-0.67,1.68,34.7,53.2,-18.5,-0.54,0.32,939.0,44.0,76.0,447.0,420.0,144.0,936.0,31.0,12.0,38.7,16.0,51.6,454.0,1591.0,475.0,17.0,11.0,15.0
Alassane Pléa,30.0,Forward,Bundesliga,Gladbach,27.0,24.0,1913.0,21.3,7.0,4.0,11.0,6.0,1.0,1.0,1.0,0.0,7.0,6.2,4.0,10.2,56.0,115.0,157.0,0.33,0.19,0.52,0.28,0.47,0.33,0.19,0.52,0.29,0.48,21.3,77.0,3.62,55.0,6.0,5.0,4.0,7.0,0.0,11.0,0.52,7.0,1.0,2.0,0.0,1.0,0.0,541.0,774.0,69.9,8777.0,2694.0,282.0,345.0,81.7,186.0,267.0,69.7,52.0,87.0,59.8,4.0,4.0,4.1,0.0,36.0,47.0,38.0,3.0,115.0,0.0,15.0,29.0,6.0,44.0,2.0,7.0,1.0,0.0,0.0,72.0,15.0,27.0,35.7,7.0,57.0,18.0,31.6,2.68,0.85,0.11,0.33,17.6,0.0,1.0,1.0,7.0,6.2,0.11,0.0,-0.2,17.0,7.0,5.0,8.0,4.0,7.0,15.0,46.7,8.0,11.0,0.0,11.0,2.0,19.0,6.0,0.0,71.0,62.5,24.0,75.0,5.0,3.0,34.0,0.0,1.0,37.0,41.0,-4.0,-0.19,0.36,25.1,33.9,-8.7,-0.41,-0.48,972.0,6.0,71.0,472.0,446.0,90.0,971.0,53.0,21.0,39.6,26.0,49.1,635.0,3074.0,1633.0,56.0,44.0,21.0
Matteo Politano,29.0,Forward,Serie A,Napoli,37.0,31.0,2360.0,26.2,8.0,7.0,15.0,6.0,2.0,3.0,2.0,1.0,7.1,4.8,6.6,11.4,113.0,164.0,216.0,0.31,0.27,0.57,0.23,0.5,0.27,0.25,0.52,0.18,0.43,26.2,142.0,5.41,100.0,16.0,6.0,14.0,6.0,0.0,15.0,0.57,10.0,2.0,2.0,0.0,1.0,0.0,994.0,1292.0,76.9,16623.0,5282.0,526.0,581.0,90.5,315.0,403.0,78.2,115.0,207.0,55.6,7.0,6.6,6.0,0.4,71.0,75.0,76.0,23.0,164.0,0.0,11.0,38.0,2.0,135.0,15.0,8.0,1.0,0.0,0.0,91.0,3.0,12.0,20.0,8.0,72.0,15.0,20.8,2.75,0.57,0.08,0.4,21.5,4.0,2.0,3.0,7.1,4.8,0.07,0.9,1.2,19.0,8.0,8.0,7.0,4.0,11.0,34.0,32.4,23.0,9.0,1.0,8.0,15.0,34.0,11.0,1.0,64.0,69.0,31.0,70.0,1.0,6.0,34.0,0.0,1.41,39.0,34.0,5.0,0.19,0.02,40.7,27.6,13.1,0.5,-0.34,1550.0,14.0,166.0,555.0,845.0,86.0,1547.0,83.0,31.0,37.3,39.0,47.0,944.0,7031.0,3397.0,113.0,80.0,22.0
Sebastian Polter,32.0,Forward,Bundesliga,Darmstadt 98,9.0,4.0,446.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,1.5,5.0,13.0,26.0,0.0,0.2,0.2,0.0,0.2,0.2,0.11,0.31,0.2,0.31,5.0,10.0,2.02,7.0,1.0,0.0,1.0,1.0,0.0,2.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,65.0,112.0,58.0,872.0,241.0,31.0,52.0,59.6,26.0,39.0,66.7,1.0,1.0,100.0,1.0,0.6,0.5,0.4,3.0,5.0,2.0,1.0,13.0,0.0,9.0,10.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,14.0,58.8,0.0,10.0,3.0,30.0,2.02,0.61,0.0,0.0,11.9,0.0,0.0,0.0,1.0,1.0,0.1,-1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,4.0,0.0,1.0,4.0,0.0,50.0,14.6,4.0,80.0,1.0,5.0,26.0,0.0,0.33,4.0,12.0,-8.0,-1.61,0.04,5.0,12.1,-7.1,-1.43,-0.27,161.0,6.0,11.0,78.0,73.0,23.0,161.0,5.0,2.0,40.0,3.0,60.0,80.0,311.0,78.0,5.0,1.0,1.0
Portu,31.0,Forward,La Liga,Getafe,3.0,0.0,97.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.3,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.15,0.14,0.29,0.15,0.29,1.1,2.0,1.86,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,23.0,73.9,226.0,115.0,8.0,10.0,80.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.2,0.3,-0.2,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,3.0,25.0,0.0,1.0,1.0,100.0,0.93,0.93,0.0,0.0,8.5,0.0,0.0,0.0,0.2,0.2,0.16,-0.2,-0.2,5.0,3.0,4.0,0.0,1.0,5.0,6.0,83.3,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,32.0,2.8,0.0,0.0,0.0,3.0,32.0,0.0,1.33,1.0,1.0,0.0,0.0,0.33,1.8,1.8,0.0,-0.01,0.21,36.0,0.0,5.0,4.0,28.0,4.0,36.0,3.0,0.0,0.0,3.0,100.0,17.0,184.0,97.0,3.0,4.0,0.0
Yussuf Poulsen,29.0,Forward,Bundesliga,RB Leipzig,28.0,12.0,1217.0,13.5,5.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,5.7,5.7,1.0,6.8,11.0,16.0,78.0,0.37,0.15,0.52,0.37,0.52,0.43,0.08,0.5,0.43,0.5,13.5,37.0,2.74,25.0,0.0,4.0,4.0,4.0,0.0,5.0,0.37,4.0,0.0,1.0,0.0,0.0,0.0,207.0,289.0,71.6,2552.0,622.0,130.0,164.0,79.3,48.0,66.0,72.7,6.0,10.0,60.0,2.0,1.0,2.3,1.0,13.0,8.0,5.0,2.0,16.0,0.0,22.0,29.0,4.0,4.0,4.0,8.0,1.0,0.0,0.0,42.0,19.0,34.0,35.8,5.0,29.0,16.0,55.2,2.14,1.18,0.17,0.31,10.6,0.0,0.0,0.0,5.7,5.7,0.2,-0.7,-0.7,13.0,8.0,1.0,9.0,3.0,4.0,14.0,28.6,10.0,13.0,3.0,10.0,4.0,17.0,15.0,0.0,43.0,39.8,12.0,75.0,2.0,16.0,20.0,3.0,1.75,34.0,15.0,19.0,1.41,0.48,29.3,17.1,12.2,0.9,0.25,424.0,16.0,44.0,214.0,175.0,62.0,424.0,22.0,12.0,54.5,7.0,31.8,257.0,950.0,369.0,11.0,10.0,5.0
Abdón Prats,30.0,Forward,La Liga,Mallorca,34.0,11.0,1270.0,14.1,6.0,1.0,7.0,6.0,0.0,0.0,4.0,0.0,3.2,3.2,2.4,5.6,9.0,26.0,49.0,0.43,0.07,0.5,0.43,0.5,0.23,0.17,0.4,0.23,0.4,14.1,23.0,1.63,16.0,1.0,1.0,3.0,1.0,1.0,3.0,0.21,3.0,0.0,0.0,0.0,0.0,0.0,132.0,240.0,55.0,2042.0,475.0,73.0,110.0,66.4,42.0,71.0,59.2,12.0,23.0,52.2,1.0,2.4,1.2,-1.4,14.0,12.0,8.0,0.0,26.0,0.0,18.0,18.0,5.0,8.0,2.0,4.0,0.0,0.0,0.0,30.0,39.0,60.0,39.4,6.0,33.0,14.0,42.4,2.34,0.99,0.18,0.43,14.8,2.0,0.0,0.0,3.2,3.2,0.1,2.8,2.8,6.0,4.0,2.0,2.0,2.0,3.0,5.0,60.0,2.0,6.0,3.0,3.0,2.0,8.0,12.0,0.0,37.0,37.1,11.0,68.0,3.0,23.0,23.0,4.0,1.03,16.0,15.0,1.0,0.07,0.57,16.6,15.5,1.1,0.08,0.23,376.0,16.0,34.0,171.0,181.0,43.0,376.0,18.0,8.0,44.4,10.0,55.6,183.0,830.0,285.0,9.0,9.0,5.0
Arnau Puigmal,22.0,Forward,La Liga,Almería,11.0,3.0,255.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.3,4.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.8,4.0,1.42,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,93.0,69.9,976.0,349.0,42.0,46.0,91.3,16.0,22.0,72.7,5.0,17.0,29.4,0.0,0.3,0.2,-0.3,3.0,6.0,4.0,1.0,8.0,0.0,7.0,4.0,0.0,14.0,3.0,1.0,0.0,1.0,0.0,16.0,1.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,33.3,2.0,3.0,0.0,3.0,3.0,5.0,2.0,0.0,23.0,7.5,3.0,58.0,0.0,8.0,10.0,8.0,0.27,4.0,4.0,0.0,0.0,0.91,4.3,6.4,-2.1,-0.76,-0.46,122.0,2.0,20.0,56.0,48.0,2.0,122.0,7.0,2.0,28.6,4.0,57.1,76.0,437.0,210.0,4.0,3.0,0.0
Christian Pulisic,24.0,Forward,Serie A,Milan,36.0,32.0,2602.0,28.9,12.0,8.0,20.0,12.0,0.0,0.0,2.0,0.0,8.0,8.0,4.8,12.8,131.0,87.0,293.0,0.42,0.28,0.69,0.42,0.69,0.28,0.16,0.44,0.28,0.44,28.9,90.0,3.11,59.0,9.0,8.0,6.0,6.0,2.0,17.0,0.59,13.0,0.0,2.0,0.0,1.0,1.0,832.0,1074.0,77.5,11830.0,2542.0,483.0,555.0,87.0,282.0,348.0,81.0,32.0,63.0,50.8,8.0,4.8,4.5,3.2,44.0,42.0,43.0,18.0,87.0,0.0,19.0,45.0,4.0,101.0,10.0,26.0,1.0,0.0,0.0,100.0,16.0,26.0,38.1,12.0,65.0,31.0,47.7,2.25,1.07,0.18,0.39,15.7,0.0,0.0,0.0,8.0,8.0,0.12,4.0,4.0,35.0,26.0,14.0,11.0,10.0,17.0,30.0,56.7,13.0,20.0,1.0,19.0,10.0,45.0,10.0,1.0,72.0,76.1,32.0,77.0,11.0,4.0,34.0,0.0,2.06,62.0,31.0,31.0,1.07,1.51,50.7,29.6,21.1,0.73,0.77,1389.0,15.0,113.0,588.0,709.0,128.0,1389.0,122.0,47.0,38.5,54.0,44.3,995.0,7489.0,3876.0,131.0,62.0,46.0
George Pușcaș,27.0,Forward,Serie A,Genoa,8.0,1.0,191.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,0.1,2.2,5.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.98,0.04,1.02,0.98,1.02,2.1,5.0,2.37,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,61.0,55.7,430.0,67.0,24.0,37.0,64.9,8.0,14.0,57.1,0.0,1.0,0.0,0.0,0.1,0.1,-0.1,1.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,8.0,60.0,0.0,11.0,5.0,45.5,5.18,2.36,0.0,0.0,12.9,0.0,0.0,0.0,2.1,2.1,0.19,-2.1,-2.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,24.0,5.6,1.0,90.0,1.0,7.0,14.0,11.0,0.63,1.0,5.0,-4.0,-1.88,-2.0,3.7,1.9,1.8,0.85,1.1,92.0,2.0,2.0,45.0,46.0,17.0,92.0,3.0,1.0,33.3,2.0,66.7,58.0,319.0,119.0,5.0,5.0,3.0
Abdellah Raihani,19.0,Forward,La Liga,Atlético Madrid,1.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.3,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,-1.0,-9.0,-9.74,0.1,0.0,0.1,0.61,0.01,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Luca Raimund,18.0,Forward,Bundesliga,Stuttgart,3.0,0.0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,0.0,0.9,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,2.79,2.79,2.79,0.3,3.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,23.0,69.6,203.0,18.0,11.0,14.0,78.6,5.0,7.0,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.9,0.9,0.55,-0.9,-0.9,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,3.0,10.0,8.0,1.0,1.0,2.0,-1.0,-3.0,-4.19,1.6,1.4,0.2,0.56,-0.41,34.0,0.0,5.0,10.0,20.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,18.0,67.0,27.0,0.0,0.0,0.0
Largie Ramazani,22.0,Forward,La Liga,Almería,29.0,16.0,1555.0,17.3,3.0,5.0,8.0,3.0,0.0,0.0,11.0,2.0,4.7,4.7,5.7,10.5,59.0,42.0,104.0,0.17,0.29,0.46,0.17,0.46,0.27,0.33,0.6,0.27,0.6,17.3,57.0,3.29,36.0,1.0,7.0,7.0,5.0,1.0,10.0,0.58,7.0,0.0,2.0,0.0,1.0,0.0,203.0,340.0,59.7,3265.0,1275.0,109.0,150.0,72.7,64.0,108.0,59.3,19.0,43.0,44.2,5.0,5.7,2.4,-0.7,26.0,26.0,16.0,2.0,42.0,2.0,27.0,24.0,9.0,32.0,34.0,7.0,1.0,0.0,0.0,81.0,5.0,25.0,16.7,3.0,40.0,12.0,30.0,2.32,0.69,0.08,0.25,17.5,1.0,0.0,0.0,4.7,4.7,0.12,-1.7,-1.7,12.0,7.0,5.0,6.0,1.0,6.0,26.0,23.1,20.0,16.0,2.0,14.0,34.0,46.0,10.0,0.0,54.0,45.5,16.0,75.0,4.0,13.0,28.0,2.0,0.41,21.0,34.0,-13.0,-0.75,0.16,24.8,25.9,-1.1,-0.06,0.5,578.0,11.0,90.0,251.0,263.0,59.0,578.0,74.0,31.0,41.9,38.0,51.4,381.0,3109.0,1775.0,59.0,41.0,27.0
Benito Ramírez,28.0,Forward,La Liga,Las Palmas,20.0,2.0,384.0,4.3,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,0.9,13.0,5.0,46.0,0.23,0.23,0.47,0.23,0.47,0.09,0.13,0.22,0.09,0.22,4.3,8.0,1.87,5.0,0.0,1.0,1.0,1.0,0.0,2.0,0.47,1.0,0.0,0.0,1.0,0.0,0.0,136.0,196.0,69.4,1861.0,488.0,99.0,109.0,90.8,23.0,37.0,62.2,8.0,29.0,27.6,1.0,0.5,0.4,0.5,2.0,8.0,5.0,3.0,5.0,0.0,4.0,4.0,2.0,33.0,3.0,3.0,0.0,0.0,0.0,22.0,2.0,11.0,15.4,1.0,10.0,3.0,30.0,2.34,0.7,0.1,0.33,22.5,1.0,0.0,0.0,0.4,0.4,0.04,0.6,0.6,5.0,3.0,2.0,3.0,0.0,3.0,6.0,50.0,3.0,7.0,1.0,6.0,3.0,8.0,0.0,0.0,19.0,11.2,2.0,60.0,0.0,18.0,15.0,10.0,1.0,3.0,7.0,-4.0,-0.94,-0.64,3.9,5.9,-1.9,-0.45,0.19,245.0,6.0,32.0,106.0,112.0,10.0,245.0,11.0,2.0,18.2,9.0,81.8,150.0,963.0,471.0,13.0,8.0,5.0
Sandro Ramírez,28.0,Forward,La Liga,Las Palmas,27.0,21.0,1808.0,20.1,1.0,3.0,4.0,1.0,0.0,1.0,3.0,0.0,3.7,3.0,2.6,5.6,61.0,54.0,209.0,0.05,0.15,0.2,0.05,0.2,0.19,0.13,0.32,0.15,0.28,20.1,77.0,3.84,41.0,17.0,4.0,7.0,6.0,2.0,5.0,0.25,3.0,1.0,0.0,0.0,1.0,0.0,516.0,690.0,74.8,7912.0,1872.0,302.0,353.0,85.6,148.0,178.0,83.1,47.0,92.0,51.1,3.0,2.6,3.0,0.4,32.0,18.0,25.0,4.0,54.0,0.0,20.0,36.0,16.0,89.0,4.0,8.0,1.0,0.0,0.0,60.0,7.0,11.0,38.9,1.0,51.0,18.0,35.3,2.54,0.9,0.02,0.06,21.7,5.0,0.0,1.0,3.7,3.0,0.06,-2.7,-2.0,12.0,8.0,4.0,6.0,2.0,6.0,15.0,40.0,9.0,13.0,1.0,12.0,4.0,16.0,14.0,1.0,67.0,52.9,21.0,79.0,4.0,6.0,26.0,3.0,0.74,15.0,25.0,-10.0,-0.5,-0.27,15.5,30.0,-14.5,-0.72,-0.22,901.0,17.0,68.0,328.0,515.0,81.0,900.0,54.0,22.0,40.7,25.0,46.3,543.0,3118.0,1302.0,61.0,26.0,30.0
Chris Ramos,26.0,Forward,La Liga,Cádiz,37.0,30.0,2612.0,29.0,5.0,1.0,6.0,5.0,0.0,0.0,5.0,0.0,10.1,10.1,1.7,11.7,31.0,28.0,102.0,0.17,0.03,0.21,0.17,0.21,0.35,0.06,0.4,0.35,0.4,29.0,39.0,1.34,17.0,0.0,7.0,7.0,7.0,1.0,2.0,0.07,0.0,0.0,0.0,0.0,2.0,0.0,274.0,486.0,56.4,3305.0,630.0,181.0,275.0,65.8,65.0,129.0,50.4,7.0,16.0,43.8,1.0,1.7,1.4,-0.7,14.0,13.0,9.0,1.0,28.0,0.0,61.0,46.0,12.0,12.0,9.0,15.0,2.0,0.0,0.0,60.0,172.0,164.0,51.2,5.0,76.0,27.0,35.5,2.62,0.93,0.07,0.19,12.0,0.0,0.0,0.0,10.1,10.1,0.13,-5.1,-5.1,28.0,15.0,9.0,15.0,4.0,8.0,27.0,29.6,19.0,23.0,7.0,16.0,9.0,37.0,44.0,0.0,71.0,76.4,30.0,80.0,10.0,7.0,32.0,0.0,0.89,22.0,36.0,-14.0,-0.48,1.19,28.7,38.0,-9.2,-0.32,0.47,896.0,51.0,100.0,323.0,479.0,136.0,896.0,69.0,18.0,26.1,44.0,63.8,431.0,1951.0,701.0,31.0,24.0,21.0
Gonçalo Ramos,22.0,Forward,Ligue 1,Paris S-G,29.0,16.0,1419.0,15.8,11.0,1.0,12.0,10.0,1.0,1.0,1.0,0.0,10.9,10.2,2.4,12.5,11.0,29.0,88.0,0.7,0.06,0.76,0.63,0.7,0.69,0.15,0.84,0.64,0.79,15.8,34.0,2.16,22.0,0.0,1.0,3.0,4.0,4.0,6.0,0.38,3.0,0.0,0.0,0.0,3.0,0.0,304.0,397.0,76.6,3651.0,601.0,199.0,245.0,81.2,67.0,90.0,74.4,7.0,11.0,63.6,1.0,2.4,1.6,-1.4,15.0,18.0,9.0,0.0,29.0,0.0,19.0,22.0,3.0,3.0,5.0,15.0,2.0,0.0,0.0,44.0,30.0,23.0,56.6,11.0,54.0,20.0,37.0,3.42,1.27,0.19,0.5,13.2,0.0,1.0,1.0,10.9,10.2,0.19,0.1,-0.2,25.0,15.0,4.0,12.0,9.0,6.0,20.0,30.0,14.0,12.0,2.0,10.0,5.0,30.0,16.0,0.0,49.0,46.4,16.0,69.0,3.0,13.0,24.0,3.0,2.17,40.0,14.0,26.0,1.65,0.44,31.5,17.2,14.3,0.91,0.11,592.0,17.0,76.0,238.0,282.0,93.0,591.0,21.0,8.0,38.1,11.0,52.4,432.0,1766.0,518.0,11.0,10.0,10.0
Jacob Ramsey,22.0,Forward,Premier League,Aston Villa,16.0,8.0,853.0,9.5,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.2,2.2,1.0,3.2,33.0,28.0,69.0,0.11,0.11,0.21,0.11,0.21,0.23,0.11,0.34,0.23,0.34,9.5,29.0,3.06,23.0,2.0,1.0,2.0,0.0,1.0,3.0,0.32,2.0,1.0,0.0,0.0,0.0,0.0,257.0,322.0,79.8,3751.0,863.0,143.0,173.0,82.7,97.0,115.0,84.3,9.0,12.0,75.0,1.0,1.0,1.4,0.0,10.0,22.0,5.0,0.0,28.0,0.0,7.0,12.0,0.0,11.0,3.0,8.0,0.0,0.0,0.0,42.0,5.0,3.0,62.5,1.0,19.0,4.0,21.1,2.0,0.42,0.05,0.25,15.9,0.0,0.0,0.0,2.2,2.2,0.11,-1.2,-1.2,16.0,8.0,7.0,6.0,3.0,5.0,15.0,33.3,10.0,15.0,2.0,13.0,3.0,19.0,8.0,0.0,53.0,24.9,8.0,80.0,5.0,8.0,26.0,0.0,2.19,22.0,12.0,10.0,1.06,0.88,18.5,13.2,5.3,0.56,0.62,433.0,10.0,69.0,178.0,195.0,47.0,433.0,20.0,8.0,40.0,11.0,55.0,271.0,1777.0,836.0,33.0,19.0,11.0
Raphinha,26.0,Forward,La Liga,Barcelona,28.0,17.0,1368.0,15.2,6.0,9.0,15.0,5.0,1.0,1.0,4.0,1.0,7.4,6.6,5.7,12.3,49.0,57.0,164.0,0.39,0.59,0.99,0.33,0.92,0.48,0.37,0.86,0.43,0.81,15.2,89.0,5.86,47.0,20.0,6.0,8.0,7.0,1.0,13.0,0.86,9.0,3.0,0.0,1.0,0.0,0.0,522.0,693.0,75.3,8785.0,2397.0,261.0,313.0,83.4,182.0,222.0,82.0,63.0,114.0,55.3,9.0,5.7,5.0,3.3,41.0,39.0,32.0,8.0,57.0,0.0,17.0,25.0,7.0,82.0,13.0,8.0,1.0,0.0,0.0,74.0,9.0,5.0,64.3,6.0,58.0,20.0,34.5,3.82,1.32,0.09,0.25,19.8,10.0,1.0,1.0,7.4,6.6,0.12,-1.4,-1.6,14.0,8.0,6.0,6.0,2.0,4.0,18.0,22.2,14.0,17.0,1.0,16.0,13.0,27.0,11.0,0.0,49.0,40.0,17.0,68.0,4.0,11.0,19.0,2.0,2.14,30.0,14.0,16.0,1.05,0.22,31.0,15.1,15.9,1.05,0.17,894.0,11.0,80.0,338.0,484.0,81.0,893.0,46.0,24.0,52.2,19.0,41.3,495.0,2884.0,1418.0,49.0,22.0,23.0
